id,name,housenumber,street,city,state,postcode,phone,website,opening_hours,latitude,longitude,curbside_pickup,delivery,dine_in,editorial_summary,price_level,reservable,reviews,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takesout,user_ratings_total,rating,cuisine,updated_at
24375,Amami Shima Sushi,19068,Stevens Creek Boulevard,Cupertino,,,,https://amamishimasushi.com/,,37.322705,-122.005994,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24376,Tomisushi,4336,Moorpark Avenue,San Jose,CA,95129,,,"We,Th,Su 11:30-13:30,17:00-20:00; Fr,Sa 17:00-20:30; Mo,Tu off",37.315409,-121.978235,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24378,Omee J Fusion Sushi Bar & Grill,4477,Stevens Creek Boulevard,Santa Clara,CA,95051,,,,37.323774,-121.980708,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24380,Suro Sushi Bar & Grill,1102,Saratoga Avenue,San Jose,CA,95129,,,,37.305012,-121.978238,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24405,Asa Sushi,2365,Chestnut Street,San Francisco,CA,,+1 415-345-8263,http://www.asasushisf.com/,"Mo-Th 11:30-14:30,17:30-22:00;Fr 11:30-14:30,17:30-23:00;Sa 14:30-15:00,17:30-23:00",37.799938,-122.442275,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24406,v16 Sushi Lounge,,,,,,,,,37.765092,-122.421718,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24407,Ike's Kitchen,800,Van Ness Avenue,San Francisco,CA,94109,+1 415 7755800,https://www.ikeskitchensf.com/,"Mo-Th 11:00-14:30,17:00-21:30; Fr,Sa 11:00-14:30,17:00-22:30; Su 17:00-21:00",37.783047,-122.420622,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24408,Sakana,605,Post Street,San Francisco,,,,https://sakanasf.com/,"Tu-Sa 17:30-22:00; Su,Mo off",37.787742,-122.411919,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24409,Akiko's Sushi Bar,542,Mason Street,San Francisco,CA,94102,+1 415-989-8218,https://akikossushibar.com/,"Mo-Fr 11:00-15:00,17:00-22:00; Sa-Su 16:30-22:00",37.788716,-122.410067,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24938,Shoshin Sushi,2450,Clement Street,San Francisco,CA,94121,+1 415-386-8008,https://www.shoshinsushi.com,"Mo,We-Su 17:00-21:00; Tu off",37.782111,-122.485820,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
24944,Sushi Genki,2543,Noriega Street,San Francisco,CA,94122,+1-415-753-9383,https://www.sushigenkisf.com/,,37.753457,-122.491081,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25936,Jensai Sushi,2210,16th Street,Sacramento,CA,95818,,,,38.564643,-121.491346,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25937,Lotus Fusion,1620,West El Camino Avenue,Sacramento,CA,95833,,,,38.611936,-121.499032,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25938,Azurkar Sushi,,,,,,,,,38.611963,-121.495629,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25939,I Love Teriyaki,,,,,,,,,38.618494,-121.400537,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25940,Crazy Sushi,7419,,Elk Grove,CA,,,,"Mo-Sa 11:30-15:00, 16:00-20:30",38.424500,-121.417315,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25941,Fuji Sushi Buffet,,,,,,,,"Th-Tu 11:00-14:00,17:00-20:30; We off",38.409783,-121.390360,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25942,Mikuni,8525,Bond Road,Elk Grove,CA,95624,+19167142112,http://mikunisushi.com/locations/elk-grove/,Su-Th 11:30-21:00; Fr-Sa 11:30-22:00,38.424121,-121.388753,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25944,Sushi Cafe Bar and Grill,,,,,,,,,38.534633,-121.493557,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25982,Sushi King,1650,Park Street,Alameda,,94501,+1-510-523-9888,sushiking-alameda.com,,37.767638,-122.239546,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25983,Coach Sushi,532,Grand Avenue,,,94610,+1 510-834-7866,,"Tu-Th 17:00-21:30; Fr,Sa 17:00-22:00; Su 17:00-21:30",37.808882,-122.250803,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25984,Judoku Sushi,3314,Piedmont Avenue,,,94611,15106451912,https://www.judokusushi.com/,,37.820770,-122.260661,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25985,Yume Sushi,,,,,,,,,37.764912,-122.241995,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25986,Sushi Park,4209,Park Boulevard,,,94602,,,,37.807447,-122.222609,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25987,Sushi Villa,367,17th Street,,,,,,,37.805797,-122.267888,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25988,Shirasoni,,,,,,,,,37.787224,-122.279094,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25989,Khatan Sushi,352,14th Street,,,,,,,37.803581,-122.268878,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25990,Shogun,,,,,,,,,37.814143,-122.246559,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25991,Yonsei Handrolls,,,,,,,,,37.807538,-122.269922,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25992,Waki,,,,,,,,,37.771611,-122.277040,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25993,Unnamed Sushi Restaurant,,,,,,,,,37.756225,-122.233650,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25994,Delage,,,,,,,,Tu-Sa 17:30-21:30,37.801684,-122.274981,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25995,Kuidaore Handroll Bar,431,Water Street,,,,,,,37.794368,-122.276770,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25996,Saga Kitchen,1707,Lincoln Avenue,Alameda,CA,94501,+1-510-769-8898,https://sagakitchen.com/,,37.772689,-122.254941,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
25999,Blue Sakana Blackhawk,3496,Blackhawk Plaza Circle,,,,,,,37.799846,-121.919405,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26000,Sushi Yokohama,,,,,,,,,37.817256,-121.995888,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26002,Sushi Bar Hana,,,,,,,,,37.822411,-122.001439,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26003,Sushi Fighter,356,Park Street,Moraga,CA,94556,9253767350,http://sushifighter.net,,37.860428,-122.126656,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26004,TGI Oni Sushi,,,,,,,,,37.826185,-122.210299,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26006,My Sushi,,,,,,,,,37.971224,-122.012286,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26009,Kansai Sushi Bar,1669,Willow Pass Road,Concord,CA,94520,925-446-4402,http://www.orderkansai.com/,Su-Th 11:30-22:00 Fri-Sa 11:30-23:00,37.972960,-122.043380,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26011,Fuji Sushi,,,,,,,,,37.974652,-122.057583,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26017,Damo Sushi,,,,,,,,,37.981279,-122.068366,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26040,Senro Sushi,,,,,,,,,37.773728,-121.977351,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26042,Yayume Sushi,,,,,,,,,37.771190,-121.974288,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26043,Golden Sushi,,,,,,,,,37.780977,-121.979776,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26049,Party Sushi,1776,Shattuck Avenue,,CA,,(510) 841-1776,https://partysushisf.com/,,37.875258,-122.268941,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26050,Kyoto,1599,Solano Avenue,Berkeley,CA,,(510) 527 3288,http://www.kyotosushiberkeley.com/,Mo-Fr 11:00-19:30; Sa 11:00-18:30; Su 11:00-16:00,37.891223,-122.284560,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26051,Kamado Sushi,1400,Shattuck Avenue,Berkeley,CA,,,,,37.881638,-122.269670,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26052,Yo Sushi,1107,San Pablo Avenue,Albany,CA,94706,5105589500,https://www.grubhub.com/restaurant/yo-sushi-1107-san-pablo-ave-albany/2053385,Tu-Su 11:00-21:00,37.883796,-122.296648,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26053,Sushi matsu,10561,San Pablo Avenue,,,,510 529-4585,http://greatsushimatsu.com,,37.910790,-122.308534,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26054,Mainichi,1647,Solano Avenue,Berkeley,CA,,(510) 280-5037,https://mainichisushi.menu11.com,Tu-Su 11:45-21:30,37.891289,-122.283386,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26055,Momo Sushi,,,,,,,,,38.270638,-122.034500,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26056,Satomi Sushi,,,,,,510-792-0700,,"Mo,Tu 11:30-14:30,17:00-21:30; We-Fr 11:30-14:30,17:00-22:00; Sa 11:30-22:00; Su 11:30-21:30",37.562810,-122.010508,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26057,Zenzen Sushi Express,,,,,,,,,37.547382,-122.045671,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26058,Sushi Go Go,1672,Decoto Road,Union City,CA,94587,510-952-0098,https://unioncity.sushigogo11.com/,Mo-Su 11:30-21:00,37.589235,-122.019018,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26059,Sushi Izakaya,,,,,,,,,37.522264,-122.004077,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26060,Aniki's Sushi,3810,Mowry Avenue,Fremont,CA,94538,+15107973474,https://anikis.menu11.com/,,37.549644,-121.986292,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26061,MJ Sushi,6068,Stevenson Boulevard,Fremont,CA,94538,+15105736093,https://mjsushi.net/,Mo-Su 16:30-00:00,37.517966,-121.989470,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26067,Toro Sushi & Stone Grill & Bar,43785,Boscell Road,Fremont,CA,94538,(510) 683-8800,https://www.torofremont.com,"Mo-Fr 11:00-14:30,17:00-21:30; Sa 11:30-22:30; Su 11:30-21:30",37.499905,-121.973394,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26068,TIGI Sushi,4135,Cushing Parkway,Fremont,CA,94538,,,,37.490773,-121.950322,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26069,Ichika,1728,North Milpitas Boulevard,Milpitas,CA,95035,,https://www.ichikamilpitas.com/,,37.455446,-121.909973,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26070,Amami Sushi,46228,Warm Springs Boulevard,Fremont,CA,95035,,,"Tu-Su 11:30-14:30,16:30-21:00",37.492999,-121.929719,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26071,My No.1 Sushi & Tofu,1747,North Milpitas Boulevard,Milpitas,CA,95035,,,Mo-Sa 11:30-20:45; Su 11:30-15:00,37.455609,-121.911736,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26072,Kaku a Sushi,43472,Grimmer Boulevard,Fremont,CA,,,,,37.510605,-121.963030,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26073,Sake 2 Me Sushi,43337,Christy Street,Fremont,CA,94538,,,,37.505109,-121.971513,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26079,Kokyo Sushi Buffet,,,,,,,,,37.673834,-122.081029,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26080,Katsuo Sushi and Grill,28569,Hesperian Boulevard,Hayward,CA,94545,+1 510-963-5921,,Mo-Su 11:00-21:00,37.614003,-122.087976,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26083,Angry Fish Sushi,,,,,,,,,37.696660,-122.116084,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26085,Maneki Sushi,31810,Alvarado Boulevard,Fremont,CA,94587,+1-510-489-1077,,Mo-Th 11:30-21:30; Fr-Sa 11:30-22:00; Su 11:30-21:00,37.591689,-122.071125,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26096,Roppongi Sushi,2206,First Street,Livermore,CA,94550,,,,37.681730,-121.769032,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26097,Tommy Katsu,2476,Las Positas Road,Livermore,CA,94551,+1-925-583-5289,https://www.tommykatsu.com/,,37.699854,-121.772120,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26098,Wasabi Bistro,922,Larkspur Drive,Livermore,CA,94551,+1-925-579-2952,https://wasabilivermore.com/,,37.705755,-121.740611,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26099,Sushi Zone,4094,East Avenue,Livermore,CA,94550,,,,37.680270,-121.747207,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26100,Hanabishi,,,,,,,,,37.677760,-121.784747,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26111,Hanazen,,Orinda Way,Orinda,CA,94563,,,,37.885477,-122.192392,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26112,Niwa Sushi Bar,,Camino Sobrante,Orinda,CA,94563,,,,37.884264,-122.191683,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26113,Serika Japanese Restaurant,,,,,,,,,37.878699,-122.182583,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26114,Sato Japanese,3015,Hopyard Road,Pleasanton,CA,94566,,,"Tu-Fr 11:30-14:00,17:00-21:15;Sa-Su 17:00-21:45",37.677203,-121.897003,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26115,Sushi Hanabi,927,Main Street,Pleasanton,CA,94566,9255963645,,,37.665965,-121.873879,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26116,Meiko Sushi,4301,Valley Avenue,,,,+1-925-462-3321,https://meikosushi.com/,,37.677096,-121.875676,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26119,Yanagi Sushi & Grill,6599,Dublin Boulevard,,,,,,"Mo-Su 11:30-14:30,17:00-22:00",37.704781,-121.910789,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26120,Hisui Express Sushi & Ramen,2700,Dublin Boulevard,Dublin,CA,94568,,,Mo-Su 11:00-21:00,37.706152,-121.852004,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26121,Sachi Sushi,390,Market Place,,,,,,,37.764155,-121.951556,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26123,MaO Izakaya & Sushi,7222,Regional Street,,,,+1 925 361-5555,https://www.maoizakaya.com,,37.705029,-121.934911,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26124,Shinkai Sushi,4288,Dublin Boulevard,Dublin,CA,94568,+19252308079,https://www.shinkai-sushi.com/,We-Su 11:30-2:30; 17:00-21:30,37.704612,-121.875607,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26127,Bonchon Chicken,,,,,,,,,37.724805,-122.157301,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26133,Unnamed Sushi Restaurant,,,,,,,,,38.319269,-122.298266,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26134,Eiko's at Oxbow,,,,,,+1-707-501-4444,https://www.eikosnapa.com/oxbow,Mo-Su 11:30-18:00,38.301659,-122.281671,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26155,Forever Sushi,,,,,,,,We-Mo 11:00-21:00,47.150600,-122.291815,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26156,Trapper's Sushi Company,11199,Pacific Crest Place Northwest,Silverdale,WA,98383,+1-360-286-2910,https://www.trapperssushi.com/silverdale,Mo-Su 11:00-21:00,47.664508,-122.695007,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26170,Ebiko,,,,,,,,Mo-Sa 11:00-17:00,37.826676,-122.251857,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26171,Shimizu,4290,Piedmont Avenue,Oakland,,94611,+1 (510) 653-7672,http://shimizucuisine.com,,37.828533,-122.249387,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26183,Miyozen,1147,40th Street,Emeryville,CA,94608,+1 510 9230311,,"Mo-Th 11:30-14:30,16:30-22:30; Fr-Su 11:30-22:30",37.830876,-122.279577,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26186,Kansai,4345,,,,,(510) 658-7273,http://www.orderkansai.com,"Mo-Th,Su 11:30-23:30; Fr-Sa 11:30-24:30",37.832014,-122.263942,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26188,Koryo,4390,Telegraph Avenue,,,,,,,37.832101,-122.263096,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26228,Kyu 2 Sushi,,,,,,,,,37.846544,-122.291580,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26232,Mujiri,,,,,,,,,37.848234,-122.285640,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26234,Musashi,2126,Dwight Way,Berkeley,CA,94704,+1-510-8432017,https://musashiofberkeley.com/,Tu-Sa 17:00-21:00,37.863997,-122.266437,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26235,Manpuku,2977,College Avenue,Berkeley,CA,94705,(510) 848-2536,https://manpukuorder.com,"Mo-Sa 11:30-14:00, 16:00-20:00",37.856626,-122.252885,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26236,Hashtag Poki,3075,Telegraph Avenue,Berkeley,CA,,+1-510-356-4376,https://www.hashtagpoki.com,Mo-Fr 11:30-20:00; Sa-Su 11:30-19:00,37.854353,-122.259736,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26238,Daruma Sushi,,,,,,,,,37.865931,-122.290854,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26281,Sushi California,2033,Martin Luther King Junior Way,Berkeley,CA,94704,+1-510-548-0737,https://www.sushicalif.com/,We-Sa 16:30-21:00,37.871107,-122.272781,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26283,Sushi Secrets,2110,Shattuck Avenue,Berkeley,CA,,,https://order.online/store/sushi-secrets-berkeley-732243/,Mo-Sa 11:00-20:00; Su off,37.870824,-122.268460,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26285,Kura Revolving Sushi Bar,,,Berkeley,CA,,,https://kurasushi.com/locations/berkeley-ca,,37.871969,-122.268188,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26293,Katsumi Sushi,2521,Durant Avenue,Berkeley,CA,,,,,37.868215,-122.258034,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26617,Sushi Ko,,,,,,,,,37.947476,-122.509576,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26618,Kamikaza,223,Third Street,,,,,,Mo-Su 11:30-18:30,37.969601,-122.515745,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26619,Oyama Sushi,282,Bon Air Center,,,,+1-415-295-7130,https://www.oyamasushibars.com,,37.945610,-122.523823,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26620,King of the Roll,552,Magnolia Avenue,Larkspur,CA,,+1-415-924-1900,https://kingoftherollsushi6.wixsite.com/sushi/,Mo-Su 16:00-22:00,37.936738,-122.534431,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26622,Amberjack,72,East Blithedale Avenue,Mill Valley,CA,94941,,,,37.905797,-122.545207,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26634,Sushi Ran,107,Caledonia Street,,,94965,+14153323620,https://www.sushiran.com/,"Su-Th 11:45-14:30, 17:00-22:00; Fr 11:45-14:30, 17:00-23:00; Sa 17:00-23:00",37.858760,-122.485930,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26639,Hana,101,Golf Course Drive,,,94928,,,,38.367777,-122.678518,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26646,Sushiholic,,,,,,,,,38.091634,-122.553877,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26668,Sendo Sushi,3730,North 1st Street,San Jose,,95134,,,,37.410898,-121.945979,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26669,Sushie!,,,,,,,,,37.264062,-121.983229,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26670,Shiroi Sushi,14103,South Winchester Boulevard,Los Gatos,CA,95032,,,,37.263003,-121.962068,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26672,Sushi Expo,1814,Hillsdale Avenue,San Jose,,95124,,,,37.262330,-121.917449,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26673,Sushi Confidential,247,East Campbell Avenue,Campbell,,95008,+1 408 596 5554,https://sushiconfidential.com/,Mo-Sa 11:30-23:3; Su 11:30-22:30,37.287178,-121.945451,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26674,Ishi Shima Sushi,2041,Camden Avenue,San Jose,,95124,,https://www.sjshimasushi.com/,,37.262816,-121.933232,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26676,Ginza Sushi,,,,,,,https://sushimakesuhappy.com/,Mo 11:00-17:00; Tu-Sa 11:00-21:00; Su 12:00-21:00,37.268556,-121.906388,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26678,美味居;Best Taste Restaurant,2360,South Bascom Avenue,Campbell,CA,95008,,,,37.280883,-121.931149,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26679,Sushi Masa,5363,Camden Avenue,San Jose,CA,95124,,,,37.241168,-121.905210,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26680,Sushi Jae,4710,Meridian Avenue,San Jose,CA,95118,,,,37.254697,-121.896892,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26682,Sushi Mania,1711,Branham Lane,San Jose,,95118,,,,37.252160,-121.909858,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26683,Sushi Zono Inc,831,West Hamilton Avenue,Campbell,CA,95008,,,,37.294964,-121.964178,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26684,Kuma Sushi,,,,,,,,,37.292559,-121.988904,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26697,Geisha Sushi,200,Monterey Avenue,Capitola,,95010,+1-831-464-3328,https://www.geishasushicapitola.com/,Su-Th 16:00-20:30; Fr-Sa 16:00-21:00,36.972810,-121.950346,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26710,Sushi Boat Town,7130,Santa Teresa Boulevard,San Jose,CA,95139,,,,37.226267,-121.772868,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26714,Wasabi Sushi,11,Camp Evers Lane,Scotts Valley,,95066,,https://www.wasabisushisv.com/,Mo-Su 11:30-21:00,37.044445,-122.024990,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26715,Pearl Sushi Lovers,,,,,,,,,37.001177,-121.561742,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26716,Sushi on the Run,114,North Santa Cruz Avenue,,,,,,,37.224886,-121.982663,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26726,Yoshi Sushi,599,East Calaveras Blvd,Milpitas,CA,95035,+14086492888,https://www.yoshisushimilpitas.com/,Mo-Su 11:00-23:30,37.435469,-121.897056,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26729,Sushi Pro,1078,East Brokaw Road,San Jose,CA,95131,+1 408-564-4953,,,37.382410,-121.896423,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26734,CreAsian Japanese Cuisine,,,,,,,,"Mo 17:00-21:00; Tu-Th 11:30-14:00,17:00-21:00; Fr 11:30-14:00,17:00-21:30; Sa 17:00-21:30; Su off",37.128172,-121.658745,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26735,Sushi Ichiban,,,,,,,,,37.150327,-121.653235,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26736,Sushi Nara,301,,Morgan Hill,CA,95037,,,,37.112077,-121.642549,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26741,Bluefin,754,The Alameda,San Jose,,95126,,http://bluefinsanjose.com/,,37.331580,-121.905042,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26743,Sushi Boat,,,,,,,,Su-Fr 10:30-24:00,37.366026,-121.925664,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26790,Sushi Totoro,1701,Mission Street,Santa Cruz,CA,,,,,36.965240,-122.041142,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26791,Sushi Mori,,,,,,,https://www.sushimorisantacruz.com/,,36.971470,-122.024558,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26792,The Buzz Sushi,1010,Pacific Avenue,Santa Cruz,CA,95060,+1-831-201-4212,https://www.thebuzzsushi.com/,"Tu-Th, Su 11:00-21:45; Fr-Sa 11:00-22:45",36.971612,-122.025158,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26807,Sushi Maru,262,Jackson Street,San Jose,,95112,+1 408-998-8170,https://sushimarusj.com,"Mo,We-Th 11:30-14:00,17:30-20:30; Tu off; Fr-Sa 11:30-14:00,17:30-20:45; Su 11:30-14:00,17:30-20:15",37.349487,-121.892869,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26812,Seven Seas Sushi,130,East Santa Clara Street,San Jose,,95112,,,,37.337271,-121.887791,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26819,Cha Cha Sushi,547,West Capitol Expressway,San Jose,CA,95136,,,,37.275951,-121.853009,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26820,Tomo Sushi,5489,Snell Avenue,San Jose,CA,95123,,,,37.253745,-121.831948,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26821,AJ’s Kitchen,1815,East Capitol Expressway,San Jose,CA,95121,,,,37.310525,-121.810254,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
26823,Truya Sushi San Jose,3255,South White Road,San Jose,CA,95148,,,,37.314568,-121.793753,,,,,,,,,,,,,,,,,,,2025-02-24 21:24:20.868424
